	ID	Chromosome	Start	End	MidPoint	Subject1.Original	Subject1.Smoothed	Subject1.Status	Another.Original	Another.Smoothed	Another.Status	TheThird.Original	TheThird.Smoothed	TheThird.Status	Afourth.Original	Afourth.Smoothed	Afourth.Status	Fifth.Original	Fifth.Smoothed	Fifth.Status
2251	Hs.177162	10	81176055	81176512	81176283.5	-0.6525	-0.0915	-1	0.161	0	0	0.054	-0.056	0	-0.561	-0.123	-1	-0.49	-0.053	0
2252	Hs.102310	10	81669913	81672855	81671384	-0.3465	-0.0915	-1	0.103	0	0	-0.233	-0.056	0	-0.046	-0.123	-1	-0.441	-0.053	0
2253	Hs.253495	10	81687486	81698836	81693161	0.2395	-0.0915	-1	0.019	0	0	0.165	-0.056	0	0.124	-0.123	-1	0.298	-0.053	0
2254	Hs.530291	10	81904089	81904996	81904542.5	-0.0545	-0.0915	-1	0.11	0	0	-0.217	-0.056	0	-0.174	-0.123	-1	0.426	-0.053	0
2255	Hs.75510	10	81904859	81955308	81930083.5	-0.0855	-0.0915	-1	0.122	0	0	-0.239	-0.056	0	0.145	-0.123	-1	0.416	-0.053	0
2256	Hs.323715	10	82021555	82039375	82030465	0.1025	-0.0915	-1	0.142	0	0	0.125	-0.056	0	0.243	-0.123	-1	0.331	-0.053	0
2257	Hs.509050	10	82268626	82271666	82270146	-0.0875	-0.0915	-1	-0.461	0	0	0.068	-0.056	0	0.088	-0.123	-1	-0.191	-0.053	0
2258	Hs.352656	10	85889237	85903291	85896264	-0.1275	-0.0915	-1	0.009	0	0	-0.168	-0.056	0	0.231	-0.123	-1	-0.421	-0.053	0
2259	Hs.137556	10	85944496	85967102	85955799	-0.2105	-0.0915	-1	0.304	0	0	1.639	-0.056	0	0.293	-0.123	-1	0.299	-0.053	0
2260	Hs.1544	10	85994822	85998462	85996642	0.1495	-0.0915	-1	0.014	0	0	0.196	-0.056	0	0.224	-0.123	-1	0.086	-0.053	0
2261	Hs.81897	10	86121039	86268252	86194645.5	-0.2075	-0.0915	-1	-0.085	0	0	-0.39	-0.056	0	0.036	-0.123	-1	-0.205	-0.053	0
2262	Hs.439188	10	88184993	88271521	88228257	0.1055	-0.0915	-1	-0.193	0	0	1.142	-0.056	0	0.262	-0.123	-1	0.233	-0.053	0
2263	Hs.143105	10	88458807	88459346	88459076.5	0.2215	-0.0915	-1	0.121	0	0	0.15	-0.056	0	-0.02	-0.123	-1	-0.076	-0.053	0
2264	Hs.2534	10	88506375	88674925	88590650	-0.12725	-0.0915	-1	0.08325	0	0	0.08925	-0.056	0	-0.0875	-0.123	-1	0.0745	-0.053	0
2265	Hs.155764	10	88682167	88682581	88682374	0.2375	-0.0915	-1	-0.014	0	0	-0.012	-0.056	0	0.286	-0.123	-1	-0.154	-0.053	0
2266	Hs.127216	10	88685575	88707352	88696463.5	-0.2825	-0.0915	-1	-0.296	0	0	0.071	-0.056	0	0.178	-0.123	-1	0.236	-0.053	0
2267	Hs.349470	10	88709752	88712997	88711374.5	0.3555	-0.0915	-1	-0.075	0	0	1.114	-0.056	0	-0.303	-0.123	-1	-0.058	-0.053	0
2268	Hs.355697	10	88800222	88844603	88822412.5	-0.2785	-0.0915	-1	0.0516666666666667	0	0	-0.0853333333333333	-0.056	0	-0.348666666666667	-0.123	-1	-0.102333333333333	-0.053	0
2269	Hs.406224	10	88989313	88992157	88990735	-0.009	-0.0915	-1	0.584	0	0	0.274	-0.056	0	-0.3485	-0.123	-1	-0.172	-0.053	0
2270	Hs.448610	10	89036479	89037233	89036856	0.0495	-0.0915	-1	0.695	0	0	0.156	-0.056	0	-0.803	-0.123	-1	-0.141	-0.053	0
2271	Hs.274230	10	89409607	89496153	89452880	-0.0495	-0.0915	-1	-0.315	0	0	-0.085	-0.056	0	-0.605	-0.123	-1	-0.091	-0.053	0
2272	Hs.435724	10	89502854	89567897	89535375.5	-0.1345	-0.0915	-1	-0.0325	0	0	0.3815	-0.056	0	-0.387	-0.123	-1	-0.1385	-0.053	0
2273	Hs.61117	10	89609985	89610624	89610304.5	-0.2555	-0.0915	-1	0.129	0	0	-0.368	-0.056	0	-0.443	-0.123	-1	0.106	-0.053	0
2274	Hs.253309	10	89613174	89716382	89664778	-0.250166666666667	-0.0915	-1	0.0203333333333333	0	0	0.053	-0.056	0	-0.0836666666666667	-0.123	-1	-0.206	-0.053	0
2275	Hs.274413	10	90023600	90332988	90178294	-0.2735	-0.0915	-1	-0.153	0	0	-0.046	-0.056	0	-0.813	-0.123	-1	-0.05	-0.053	0
2276	Hs.16229	10	90635269	90673224	90654246.5	-0.5575	-0.0915	-1	0.096	0	0	-0.054	-0.056	0	-0.561	-0.123	-1	-0.076	-0.053	0
2277	Hs.208641	10	90696433	90702510	90699471.5	-0.4165	-0.0915	-1	0.057	0	0	-0.283	-0.056	0	-0.241	-0.123	-1	-0.103	-0.053	0
2278	Hs.82359	10	90740267	90765522	90752894.5	-0.3895	-0.0915	-1	-0.069	0	0	-0.413	-0.056	0	-0.944	-0.123	-1	0.71	-0.053	0
2279	Hs.47357	10	90955673	90957051	90956362	0.1245	-0.0915	-1	-0.008	0	0	0.036	-0.056	0	-0.127	-0.123	-1	0.308	-0.053	0
2280	Hs.169274	10	91051782	91058661	91055221.5	-0.0295	-0.0915	-1	-0.146	0	0	-0.071	-0.056	0	0.2	-0.123	-1	-0.12	-0.053	0
2281	Hs.181874	10	91082265	91090288	91086276.5	-0.1115	-0.0915	-1	0.025	0	0	-0.066	-0.056	0	-0.151	-0.123	-1	-0.141	-0.053	0
2282	Hs.20315	10	91151040	91154240	91152640	0.0645	-0.0915	-1	0.034	0	0	-0.419	-0.056	0	-0.34	-0.123	-1	-0.397	-0.053	0
2283	Hs.252839	10	91164418	91170733	91167575.5	-0.1605	-0.0915	-1	-0.028	0	0	-0.208	-0.056	0	0.25	-0.123	-1	0.227	-0.053	0
2284	Hs.163555	10	91329233	91329754	91329493.5	0.4485	-0.0915	-1	-0.332	0	0	-0.027	-0.056	0	-0.04	-0.123	-1	0.204	-0.053	0
2285	Hs.116122	10	91331175	91361679	91346427	0.2045	-0.0915	-1	-0.169	0	0	-0.458	-0.056	0	-0.238	-0.123	-1	0.106	-0.053	0
2286	Hs.240	10	91451373	91524680	91488026.5	-0.3245	-0.0915	-1	-0.06	0	0	0.083	-0.056	0	-0.444	-0.123	-1	-0.39	-0.053	0
2287	Hs.448589	10	92661836	92671012	92666424	-0.4575	-0.0915	-1	-0.05	0	0	-0.019	-0.056	0	-0.159	-0.123	-1	-0.292	-0.053	0
2288	Hs.246914	10	92990251	93032071	93011161	-0.0765	-0.0915	-1	-0.069	0	0	-0.885	-0.056	0	-0.055	-0.123	-1	0.111	-0.053	0
2289	Hs.437398	10	93169108	93170037	93169572.5	-0.2	-0.0915	-1	0.1475	0	0	-0.405	-0.056	0	-0.626	-0.123	-1	0.1645	-0.053	0
2290	Hs.180930	10	93685390	93780062	93732726	-0.5035	-0.0915	-1	-0.078	0	0	0.654	-0.056	0	-0.847	-0.123	-1	0.447	-0.053	0
2291	Hs.343748	10	94040939	94103701	94072320	-0.0545	-0.0915	-1	-0.287	0	0	0.908	-0.056	0	-0.363	-0.123	-1	0.108	-0.053	0
2292	Hs.290659	10	94201983	94323243	94262613	-0.5085	-0.0915	-1	-0.409	0	0	-0.085	-0.056	0	-0.823	-0.123	-1	0.166	-0.053	0
2293	Hs.8878	10	94342970	94405130	94374050	-0.2465	-0.0915	-1	0.02	0	0	-0.56	-0.056	0	-1.121	-0.123	-1	-0.051	-0.053	0
2294	Hs.292097	10	94682971	94683697	94683334	-0.4185	-0.0915	-1	0.145	0	0	0.084	-0.056	0	-0.082	-0.123	-1	-0.281	-0.053	0
2295	Hs.362731	10	95056175	95232029	95144102	0.0095	-0.0915	-1	-0.261	0	0	0.009	-0.056	0	-0.865	-0.123	-1	-0.269	-0.053	0
2296	Hs.14559	10	95246398	95278839	95262618.5	-0.1215	-0.0915	-1	-0.704	0	0	-0.224	-0.056	0	-0.557	-0.123	-1	0.073	-0.053	0
2297	Hs.418083	10	95341582	95343675	95342628.5	-0.4115	-0.0915	-1	0.066	0	0	0.195	-0.056	0	-0.258	-0.123	-1	-0.188	-0.053	0
2298	Hs.303727	10	95419425	95425051	95422238	-0.2875	-0.0915	-1	-0.39	0	0	0.085	-0.056	0	-0.714	-0.123	-1	-0.169	-0.053	0
2299	Hs.20022	10	95832111	95832577	95832344	0.1765	-0.0915	-1	0.249	0	0	0.222	-0.056	0	0.259	-0.123	-1	0.26	-0.053	0
2300	Hs.74899	10	96082978	96112673	96097825.5	-0.3315	-0.0915	-1	-0.258	0	0	-0.161	-0.056	0	0.076	-0.123	-1	0.45	-0.053	0
2301	Hs.100960	10	96152081	96285677	96218879	-0.3685	-0.0915	-1	-0.188	0	0	-0.528	-0.056	0	-0.958	-0.123	-1	0.055	-0.053	0
2302	Hs.127797	10	96362033	96363651	96362842	-0.12	-0.0915	-1	0.215	0	0	0.099	-0.056	0	-0.324	-0.123	-1	0.397	-0.053	0
2303	Hs.418127	10	96688417	96739138	96713777.5	-0.3545	-0.0915	-1	0.033	0	0	-0.531	-0.056	0	-0.16	-0.123	-1	0.079	-0.053	0
2304	Hs.282871	10	96786524	96819233	96802878.5	-0.2715	-0.0915	-1	-0.026	0	0	-0.385	-0.056	0	-0.567	-0.123	-1	0.44	-0.053	0
2305	Hs.153244	10	97264227	97264953	97264590	0.006	-0.0915	-1	0.3685	0	0	0.1625	-0.056	0	-0.117	-0.123	-1	-0.195	-0.053	0
2306	Hs.114366	10	97355691	97359519	97357605	-0.0905	-0.0915	-1	-0.142	0	0	-0.628	-0.056	0	-0.342	-0.123	-1	0.093	-0.053	0
2307	Hs.438991	10	97413639	97444643	97429141	-0.0095	-0.0915	-1	-0.198	0	0	-0.616	-0.056	0	-1.218	-0.123	-1	0.03	-0.053	0
2308	Hs.444105	10	97618134	97627011	97622572.5	-0.0665	-0.0915	-1	-0.112	0	0	0.022	-0.056	0	-0.305	-0.123	-1	-0.009	-0.053	0
2309	Hs.67197	10	97917579	97918122	97917850.5	-0.2795	-0.0915	-1	0.097	0	0	-0.574	-0.056	0	-0.203	-0.123	-1	-0.178	-0.053	0
2310	Hs.167746	10	97940981	98021316	97981148.5	0.2315	-0.0915	-1	-0.28	0	0	-0.422	-0.056	0	-0.55	-0.123	-1	0.109	-0.053	0
2311	Hs.154296	10	98114355	98263658	98189006.5	-0.1015	-0.0915	-1	-0.149	0	0	0.149	-0.056	0	-0.236	-0.123	-1	0.289	-0.053	0
2312	Hs.500712	10	98792184	98792644	98792414	0.4645	-0.0915	-1	-0.043	0	0	0.231	-0.056	0	-0.36	-0.123	-1	0.204	-0.053	0
2313	Hs.434251	10	99106448	99151087	99128767.5	-0.1545	-0.0915	-1	-0.249	0	0	0.054	-0.056	0	-0.188	-0.123	-1	0.025	-0.053	0
2314	Hs.293224	10	99486929	99510642	99498785.5	-0.6135	-0.0915	-1	0.019	0	0	0.227	-0.056	0	-0.118	-0.123	-1	0.507	-0.053	0
2315	Hs.226581	10	101461590	101482413	101472001.5	-0.3145	-0.0915	-1	0.076	0	0	-0.2215	-0.056	0	-0.5115	-0.123	-1	0.126	-0.053	0
2316	Hs.193852	10	101532492	101601919	101567205.5	0.1705	-0.0915	-1	0.101	0	0	0.208	-0.056	0	-0.141	-0.123	-1	0.262	-0.053	0
2317	Hs.285818	10	101899841	101920012	101909926.5	0.0415	-0.0915	-1	0.034	0	0	-0.085	-0.056	0	-0.003	-0.123	-1	0.084	-0.053	0
2318	Hs.159241	10	102037892	102080233	102059062.5	0.1935	-0.0915	-1	-0.02	0	0	0.351	-0.056	0	-0.413	-0.123	-1	0.213	-0.053	0
2319	Hs.198273	10	102273486	102279603	102276544.5	-0.1415	-0.0915	-1	0.306	0	0	0.422	-0.056	0	0.185	-0.123	-1	0.592	-0.053	0
2320	Hs.155644	10	102495321	102579688	102537504.5	0.2265	-0.0915	-1	-0.092	0	0	2.059	-0.056	0	-0.248	-0.123	-1	0.009	-0.053	0
2321	Hs.421848	10	102727568	102737262	102732415	0.4265	-0.0915	-1	0.514	0	0	0.797	-0.056	0	0.288	-0.123	-1	-0.151	-0.053	0
2322	Hs.89583	10	102880251	102887526	102883888.5	0.1215	-0.0915	-1	0.051	0	0	-0.083	-0.056	0	-0.027	-0.123	-1	0.363	-0.053	0
2323	Hs.226434	10	103103814	103307060	103205437	0.0985	-0.0915	-1	-0.16	0	0	0.295	-0.056	0	0.124	-0.123	-1	0.389	-0.053	0
2324	Hs.90691	10	103531278	103533129	103532203.5	-0.0775	-0.0915	-1	0.269	0	0	0.01	-0.056	0	-0.158	-0.123	-1	0.366	-0.053	0
2325	Hs.5734	10	103534198	103568165	103551181.5	0.3215	-0.0915	-1	0.324	0	0	0.06	-0.056	0	0.474	-0.123	-1	-0.012	-0.053	0
2326	Hs.26002	10	103857306	103864692	103860999	0.0025	-0.0915	-1	-0.346	0	0	2.479	-0.056	0	-0.261	-0.123	-1	0.199	-0.053	0
2327	Hs.155499	10	103995278	104132643	104063960.5	0.1535	-0.0915	-1	-0.078	0	0	0.421	-0.056	0	0.044	-0.123	-1	0.16	-0.053	0
2328	Hs.73090	10	104144343	104152271	104148307	0.1105	-0.0915	-1	0.088	0	0	2.669	-0.056	0	0.14	-0.123	-1	0.141	-0.053	0
2329	Hs.154658	10	104152365	104168891	104160628	0.2895	-0.0915	-1	-0.011	0	0	0.451	-0.056	0	0.075	-0.123	-1	0.01	-0.053	0
2330	Hs.309069	10	104211159	104226792	104218975.5	-0.0145	-0.0915	-1	-0.044	0	0	-0.026	-0.056	0	-0.038	-0.123	-1	0.192	-0.053	0
2331	Hs.153961	10	104228976	104233427	104231201.5	0.0571666666666667	-0.0915	-1	-0.006	0	0	0.607666666666667	-0.056	0	-0.270333333333333	-0.123	-1	-0.0833333333333333	-0.053	0
2332	Hs.438016	10	104583250	104587161	104585205.5	0.1145	-0.0915	-1	0.335	0	0	1.713	-0.056	0	0.146	-0.123	-1	0.281	-0.053	0
2333	Hs.415988	10	104837904	104924729	104881316.5	-0.0885	-0.0915	-1	-0.101	0	0	-0.034	-0.056	0	-0.1	-0.123	-1	-0.026	-0.053	0
2334	Hs.500921	10	105139501	105139961	105139731	-0.3425	-0.0915	-1	0.137	0	0	-0.577	-0.056	0	-0.636	-0.123	-1	-0.202	-0.053	0
2335	Hs.105751	10	105716982	105777332	105747157	-0.2115	-0.0915	-1	0.567	0	0	-0.066	-0.056	0	-0.186	-0.123	-1	0.098	-0.053	0
2336	Hs.117938	10	105781035	105835628	105808331.5	-0.2985	-0.0915	-1	-0.167	0	0	-0.454	-0.056	0	-0.21	-0.123	-1	-0.239	-0.053	0
2337	Hs.11465	10	106004691	106009544	106007117.5	-0.3255	-0.0915	-1	-0.224	0	0	0.27	-0.056	0	-0.084	-0.123	-1	-0.13	-0.053	0
2338	Hs.324470	10	111757707	111885313	111821510	-0.1865	-0.0915	-1	0.203	0	0	0.08	-0.056	0	-0.843	-0.123	-1	0.108	-0.053	0
2339	Hs.118630	10	111977390	112036254	112006822	-0.0755	-0.0915	-1	0.072	0	0	-0.16	-0.056	0	-0.118	-0.123	-1	0.145	-0.053	0
2340	Hs.79968	10	112042787	112054498	112048642.5	-0.1075	-0.0915	-1	-0.068	0	0	-0.002	-0.056	0	-0.174	-0.123	-1	0.098	-0.053	0
2341	Hs.257697	10	112622542	112648474	112635508	-0.3165	-0.0915	-1	-0.472	0	0	-0.407	-0.056	0	-1.178	-0.123	-1	-0.891	-0.053	0
2342	Hs.214039	10	114700631	114917242	114808936.5	-0.1455	-0.0915	-1	0.045	0	0	1.506	-0.056	0	-0.236	-0.123	-1	0.105	-0.053	0
2343	Hs.44899	10	115338585	115413876	115376230.5	0.0885	-0.0915	-1	-0.049	0	0	0.545	-0.056	0	0.372	-0.123	-1	0.046	-0.053	0
2344	Hs.442540	10	116180861	116408047	116294454	0.111	-0.0915	-1	0.041	0	0	0.2075	-0.056	0	-0.2995	-0.123	-1	0.013	-0.053	0
2345	Hs.444372	10	117813264	118022966	117918115	-0.5285	-0.0915	-1	-0.093	0	0	-0.115	-0.056	0	-0.384	-0.123	-1	-0.18	-0.053	0
2346	Hs.98002	10	118634297	118723671	118678984	-0.2865	-0.0915	-1	0.181	0	0	-0.34	-0.056	0	0.107	-0.123	-1	0.286	-0.053	0
2347	Hs.369009	10	119007608	119007975	119007791.5	-0.0785	-0.0915	-1	0.049	0	0	0.105	-0.056	0	0.321	-0.123	-1	0.058	-0.053	0
2348	Hs.351851	10	120779217	120783413	120781315	-0.2735	-0.0915	-1	-0.093	0	0	-0.128	-0.056	0	-0.115	-0.123	-1	-0.09	-0.053	0
2349	Hs.356544	10	120784599	120785645	120785122	-0.1465	-0.0915	-1	-0.124	0	0	-0.478	-0.056	0	0.02	-0.123	-1	-0.311	-0.053	0
2350	Hs.211569	10	120957192	121205126	121081159	0.2085	-0.0915	-1	-0.0376666666666667	0	0	0.336666666666667	-0.056	0	0.108333333333333	-0.123	-1	0.336666666666667	-0.053	0
2351	Hs.15259	10	121400871	121427321	121414096	0.1445	-0.0915	-1	-0.087	0	0	-0.069	-0.056	0	0.206	-0.123	-1	0.406	-0.053	0
2352	Hs.6079	10	125757208	125758227	125757717.5	0.0105	-0.0915	-1	0.038	0	0	-0.009	-0.056	0	-0.269	-0.123	-1	0.353	-0.053	0
2353	Hs.20950	10	126140401	126292699	126216550	0.1465	-0.0915	-1	0.077	0	0	-0.459	-0.056	0	-0.042	-0.123	-1	-0.073	-0.053	0
2354	Hs.82324	10	126480381	126515226	126497803.5	-0.3005	-0.0915	-1	0.549	0	0	-0.197	-0.056	0	-0.604	-0.123	-1	0.435	-0.053	0
2355	Hs.171391	10	126765651	126769086	126767368.5	0.0185	-0.0915	-1	0.177	0	0	0.069	-0.056	0	0.134	-0.123	-1	0.062	-0.053	0
2356	Hs.75593	10	127467141	127469277	127468209	0.1375	-0.0915	-1	0.112	0	0	0.381	-0.056	0	0.267	-0.123	-1	0.305	-0.053	0
2357	Hs.337008	10	127518565	127521365	127519965	-0.0665	-0.0915	-1	-0.199	0	0	0.125	-0.056	0	-0.184	-0.123	-1	-0.104	-0.053	0
2358	Hs.352591	10	127682706	127688149	127685427.5	-0.3015	-0.0915	-1	0.019	0	0	0.255	-0.056	0	-0.291	-0.123	-1	0.003	-0.053	0
2359	Hs.8850	10	127693830	128067014	127880422	0.2265	-0.0915	-1	0.214	0	0	2.084	-0.056	0	0.1	-0.123	-1	0.137	-0.053	0
2360	Hs.437980	10	129735796	129774108	129754952	-0.1855	-0.0915	-1	0.137	0	0	0.125	-0.056	0	-0.186	-0.123	-1	-0.051	-0.053	0
2361	Hs.80976	10	129784912	129814458	129799685	-0.0645	-0.0915	-1	-0.035	0	0	-0.347	-0.056	0	-0.161	-0.123	-1	0.086	-0.053	0
2362	Hs.164140	10	131224514	131455169	131339841.5	0.0135	-0.0915	-1	0.086	0	0	1.309	-0.056	0	-0.0965	-0.123	-1	0.19	-0.053	0
2363	Hs.127394	10	131754627	131799071	131776849	-0.0895	-0.0915	-1	0.234	0	0	0.218	-0.056	0	0.004	-0.123	-1	-0.234	-0.053	0
2364	Hs.60389	10	133644064	133644644	133644354	-0.3105	-0.0915	-1	-0.06	0	0	-0.655	-0.056	0	-0.088	-0.123	-1	0.397	-0.053	0
2365	Hs.132888	10	133995648	134043412	134019530	-0.2585	-0.0915	-1	0.01	0	0	-0.561	-0.056	0	-0.029	-0.123	-1	-0.636	-0.053	0
2366	Hs.125231	10	134940288	134944314	134942301	0.2445	-0.0915	-1	-0.207	0	0	0.27	-0.056	0	-0.115	-0.123	-1	0.146	-0.053	0
2367	Hs.372093	10	134982026	135014722	134998374	0.1765	-0.0915	-1	0.2	0	0	0.174	-0.056	0	0.35	-0.123	-1	0.604	-0.053	0
2368	Hs.75183	10	135229747	135241501	135235624	-0.3045	-0.0915	-1	-0.106	0	0	-0.278	-0.056	0	0.073	-0.123	-1	-0.111	-0.053	0
2369	Hs.174195	11	298283	299395	298839	0.282	0.042	0	0.1985	0	0	0.122	0.0575	1	0.089	0.105	0	0.119	-0.053	0
2370	Hs.374650	11	309681	310880	310280.5	0.4005	0.042	0	0.034	0	0	0.019	0.0575	1	0.157	0.105	0	0.163	-0.053	0
2371	Hs.130958	11	496462	498448	497455	0.0345	0.042	0	-0.349	0	0	-0.654	0.0575	1	-0.166	0.105	0	-0.174	-0.053	0
2372	Hs.37003	11	523797	525529	524663	0.4045	0.042	0	-0.02	0	0	0.52	0.0575	1	0.088	0.105	0	0.43	-0.053	0
2373	Hs.166120	11	602590	605650	604120	0.0575	0.042	0	-0.08	0	0	1.104	0.0575	1	0.2075	0.105	0	-0.032	-0.053	0
2374	Hs.55016	11	699878	717721	708799.5	0.2685	0.042	0	-0.06	0	0	0.79	0.0575	1	0.087	0.105	0	-0.051	-0.053	0
2375	Hs.438986	11	789178	794675	791926.5	0.0045	0.042	0	0.279	0	0	-0.287	0.0575	1	0.265	0.105	0	0.402	-0.053	0
2376	Hs.71190	11	819306	821985	820645.5	0.0395	0.042	0	0.393	0	0	0.445	0.0575	1	0.192	0.105	0	0.138	-0.053	0
2377	Hs.26518	11	846881	856493	851687	-0.2715	0.042	0	-0.011	0	0	-0.003	0.0575	1	0.113	0.105	0	-0.378	-0.053	0
2378	Hs.193264	11	858395	901461	879928	0.2715	0.042	0	-0.487	0	0	0.181	0.0575	1	0.014	0.105	0	0.165	-0.053	0
2379	Hs.121575	11	1710221	1713474	1711847.5	-0.0605	0.042	0	0.142	0	0	0.135	0.0575	1	0.1215	0.105	0	0.208	-0.053	0
2380	Hs.251664	11	2106925	2109541	2108233	0.3295	0.042	0	0.061	0	0	0.244	0.0575	1	0.1065	0.105	0	0.2135	-0.053	0
2381	Hs.435609	11	2141734	2149601	2145667.5	0.2055	0.042	0	0.297	0	0	1.218	0.0575	1	-0.057	0.105	0	-0.285	-0.053	0
2382	Hs.165743	11	2375946	2378416	2377181	-0.0545	0.042	0	0.234	0	0	0.091	0.0575	1	0.148	0.105	0	0.046	-0.053	0
2383	Hs.134273	11	2656139	2656931	2656535	0.2985	0.042	0	-0.273	0	0	0.523	0.0575	1	0.097	0.105	0	-0.099	-0.053	0
2384	Hs.50868	11	2880225	2903051	2891638	0.3395	0.042	0	0.046	0	0	-0.028	0.0575	1	0.095	0.105	0	0.094	-0.053	0
2385	Hs.75082	11	3805617	3818743	3812180	0.2235	0.042	0	-0.028	0	0	0.266	0.0575	1	0.263	0.105	0	0.061	-0.053	0
2386	Hs.74597	11	4001672	4005993	4003832.5	-0.4875	0.042	0	0.039	0	0	-0.569	0.0575	1	-0.349	0.105	0	0.068	-0.053	0
2387	Hs.383396	11	4072604	4116676	4094640	0.0845	0.042	0	-0.141	0	0	-0.402	0.0575	1	0.52	0.105	0	-0.312	-0.053	0
2388	Hs.1042	11	4362707	4371473	4367090	0.1165	0.042	0	-0.01	0	0	-0.674	0.0575	1	-0.1	0.105	0	0.216	-0.053	0
2389	Hs.89657	11	6584101	6589755	6586928	0.3515	0.042	0	0.775	0	0	0.247	0.0575	1	-0.072	0.105	0	-0.027	-0.053	0
2390	Hs.126995	11	7415433	7439143	7427288	-0.0755	0.042	0	-0.1255	0	0	0.049	0.0575	1	-0.1255	0.105	0	0.1815	-0.053	0
2391	Hs.60797	11	7812957	7813425	7813191	0.0145	0.042	0	0.232	0	0	0.452	0.0575	1	0.249	0.105	0	0.156	-0.053	0
2392	Hs.458375	11	8087070	8147148	8117109	-0.8145	0.042	0	0.078	0	0	0.038	0.0575	1	-0.472	0.105	0	-0.084	-0.053	0
2393	Hs.117715	11	8671474	8889074	8780274	0.0045	0.042	0	-0.065	0	0	-0.14	0.0575	1	0.359	0.105	0	-0.159	-0.053	0
2394	Hs.434408	11	9398742	9424809	9411775.5	-0.3385	0.042	0	-0.103	0	0	0.802695195417215	0.0575	1	-0.093	0.105	0	-0.248	-0.053	0
2395	Hs.249441	11	9553663	9559594	9556628.5	-1.0295	0.042	0	-0.523	0	0	-0.525	0.0575	1	-0.626	0.105	0	-0.759	-0.053	0
2396	Hs.83918	11	10428799	10485247	10457023	0.0755	0.042	0	0.21	0	0	-0.159	0.0575	1	-0.403	0.105	0	-0.121	-0.053	0
2397	Hs.17917	11	10535989	10546855	10541422	0.1595	0.042	0	-0.215	0	0	-0.11	0.0575	1	0.34	0.105	0	-0.186	-0.053	0
2398	Hs.251385	11	10553868	10672111	10612989.5	0.1455	0.042	0	-0.153	0	0	-0.458	0.0575	1	-0.05	0.105	0	0.041	-0.053	0
2399	Hs.130865	11	11941228	11987205	11964216.5	0.0395	0.042	0	-0.134	0	0	-0.39	0.0575	1	-0.37	0.105	0	-0.068	-0.053	0
2400	Hs.309674	11	12185847	12241908	12213877.5	0.0615	0.042	0	0.064	0	0	0.243	0.0575	1	-0.042	0.105	0	-0.174	-0.053	0
2401	Hs.65734	11	13255925	13365389	13310657	-0.1725	0.042	0	0.108	0	0	-0.304	0.0575	1	0.172	0.105	0	-0.088	-0.053	0
2402	Hs.332382	11	13366136	13441403	13403769.5	-0.2175	0.042	0	-0.078	0	0	-0.332	0.0575	1	-0.036	0.105	0	-0.82	-0.053	0
2403	Hs.206097	11	14273903	14337287	14305595	-0.422	0.042	0	0.0215	0	0	-0.225	0.0575	1	-0.307	0.105	0	-0.462	-0.053	0
2404	Hs.12332	11	16765785	16804477	16785131	-0.1055	0.042	0	0.146	0	0	-0.287	0.0575	1	-0.071	0.105	0	-0.089	-0.053	0
2405	Hs.128686	11	17271929	17272695	17272312	-0.2405	0.042	0	-0.246	0	0	-0.456	0.0575	1	-0.235	0.105	0	-0.171	-0.053	0
2406	Hs.54470	11	17371008	17455025	17413016.5	0.1595	0.042	0	-0.346	0	0	1.362	0.0575	1	0.012	0.105	0	0.09	-0.053	0
2407	Hs.46735	11	17766170	17991159	17878664.5	-0.0315	0.042	0	-0.244	0	0	-0.156	0.0575	1	-0.178	0.105	0	-0.668	-0.053	0
2408	Hs.183733	11	18048058	18048575	18048316.5	-0.1815	0.042	0	-0.411	0	0	-0.332	0.0575	1	-0.195	0.105	0	-0.544	-0.053	0
2409	Hs.432593	11	18300718	18345153	18322935.5	-0.2975	0.042	0	-0.303	0	0	-0.138	0.0575	1	-0.289	0.105	0	0.292	-0.053	0
2410	Hs.2795	11	18385493	18385970	18385731.5	-0.1645	0.042	0	-0.083	0	0	-0.524	0.0575	1	-0.088	0.105	0	-0.093	-0.053	0
2411	Hs.99881	11	18390459	18429369	18409914	-0.4045	0.042	0	-0.015	0	0	-0.292	0.0575	1	-0.206	0.105	0	-0.021	-0.053	0
2412	Hs.444556	11	18487746	18504994	18496370	-0.5755	0.042	0	0.145	0	0	0.336	0.0575	1	-0.374	0.105	0	0.197	-0.053	0
2413	Hs.79092	11	18706052	18770844	18738448	0.1805	0.042	0	0.231	0	0	0.059	0.0575	1	0.1205	0.105	0	0.15	-0.053	0
2414	Hs.407934	11	19691487	20099720	19895603.5	-0.5505	0.042	0	-0.132	0	0	-0.198	0.0575	1	-0.147	0.105	0	-0.317	-0.053	0
2415	Hs.185918	11	20111752	20113587	20112669.5	-0.1095	0.042	0	-0.07	0	0	-0.226	0.0575	1	0.057	0.105	0	-0.333	-0.053	0
2416	Hs.65328	11	22600654	22603963	22602308.5	-0.2045	0.042	0	0.033	0	0	-0.154	0.0575	1	0.022	0.105	0	0.038	-0.053	0
2417	Hs.446621	11	30306158	30311066	30308612	-0.5705	0.042	0	-0.038	0	0	-0.191	0.0575	1	0.311	0.105	0	-0.315	-0.053	0
